Actinobacteria,Bacteriaunclassified,Bacteroidetes,CandidatusSaccharibacteria,Deferribacteres,Firmicutes,Proteobacteria,Tenericutes,Verrucomicrobia
0.00956255489,7.549386e-4,0.4952396497199999,8.388206e-5,0,0.46269347443,0.0300717226,0.001593759,0
0.0386206877,0.0016551724700000002,0.5670147492600002,0,0.02746798,0.2644729172399997,0.10076847469999999,0,0
0.0470891208,5.345514e-4,0.5270677599800002,4.859559e-5,0,0.39644277196000005,0.028622799199999997,1.943824e-4,0
0.043531691799999994,0.0069128409699999996,0.35645296843999996,0,0,0.5857864656999995,0.003149183,0.003514027,6.528794e-4
