Actinobacteria,Bacilli,Bacteriaunclassified,Bacteroidetesunclassified,Bacteroidia,Betaproteobacteria,CandidatusSaccharibacteriaunclassified,Clostridia,Deferribacteres,Deltaproteobacteria,Epsilonproteobacteria,Erysipelotrichia,Firmicutesunclassified,Gammaproteobacteria,Mollicutes,Proteobacteriaunclassified,Verrucomicrobiae
0.00202267076,0.25671067165,0.012220305599999998,0,0.5759555006000001,0.0085120727,8.427795e-5,0.12902953768999997,0,2.949728e-4,0.011841048969999999,0.0031604231000000003,0,1.264169e-4,4.213897e-5,0,0
0.00141467729,0.17959324673,0.0035366932,0,0.6997347617499996,0.0139345676,2.122016e-4,0.07628646774000006,0,4.597701e-4,0.01382847,0.009938107899999998,3.536693e-5,0.001025641,0,0,0
0.0018563550400000003,0.14944963490000002,0.0050984394999999995,0,0.6811775627599999,0.003372814,0,0.14521400410000002,0,0.003398959,0.007242398,0.002719168,2.614584e-5,3.660418e-4,7.843752e-5,0,0
0.00129161446,0.14843875784999996,0.0049404243,0,0.73344311923,0.0064580705,2.260325e-4,0.09218896265,0,6.458071e-4,0.008234041000000001,0.0041008749,0,0,3.229035e-5,0,0
0.0017134293,0.14803314837,7.8532165e-4,0.001856215,0.71671308088,0.006175484,0.001392161,0.09398872034000005,5.71143e-4,0.001249375,0.01256515,2.1417857e-4,7.139287e-5,3.569644e-5,0,0.0103162701,0.004319269
0.017916872099999998,0.2616402223,7.3051633e-4,0,0.6284747435500001,0.005305856,7.689646e-5,0.06347802262000005,4.229305e-4,7.689646e-5,0.010496367,0.0045753389999999994,3.844823e-5,0,0,0.0036525815,0.003114307
0.012706969299999997,0.12490373938,8.182518200000001e-4,0.004716981,0.7182807010800004,0.01063727,1.443974e-4,0.09886407348000005,0.001058914,4.813246e-5,0.01578745,0.0041393914,0,0,0,0.0044763186,0.003417405
7.1865924e-4,0.07752895861,0.005691781789999999,0.004398195,0.6750510341600002,0.00431195574,2.587173e-4,0.18078591840999986,0.004110731,0.005634289,0.011757268199999999,0.0017535282,5.749274e-5,0,0,0.027654005000000002,2.874637e-4
