Actinobacteria,Bacteriaunclassified,Bacteroidetes,CandidatusSaccharibacteria,Deferribacteres,Firmicutes,Proteobacteria,Tenericutes,Verrucomicrobia,Bacteroidetes_Sum,Firmicutes_Sum,Ratio
0.00202267076,0.012220305599999998,0.5759555006000001,8.427795e-5,0,0.3889006324399999,0.020774511369999995,4.213897e-5,0,0.5759555006000001,0.3889006324399999,1.4809837078083417
0.00141467729,0.0035366932,0.6997347617499996,2.122016e-4,0,0.2658531893000003,0.0292484487,0,0,0.6997347617499996,0.2658531893000003,2.6320344833643823
0.0018563550400000003,0.0050984394999999995,0.6811775627599999,0,0,0.29740895283999996,0.0143802128,7.843752e-5,0,0.6811775627599999,0.29740895283999996,2.290373427751046
0.00129161446,0.0049404243,0.73344311923,2.260325e-4,0,0.24472859540000003,0.015337918600000002,3.229035e-5,0,0.73344311923,0.24472859540000003,2.996965344532844
0.0017134293,7.8532165e-4,0.71856929588,0.001392161,5.71143e-4,0.24230744015000005,0.030341975540000003,0,0.004319269,0.71856929588,0.24230744015000005,2.965527164313117
0.017916872099999998,7.3051633e-4,0.6284747435500001,7.689646e-5,4.229305e-4,0.3297320321499998,0.01953170096,0,0.003114307,0.6284747435500001,0.3297320321499998,1.906016650708955
0.012706969299999997,8.182518200000001e-4,0.7229976820800004,1.443974e-4,0.001058914,0.22790720425999988,0.03094917106,0,0.003417405,0.7229976820800004,0.22790720425999988,3.172333601421366
7.1865924e-4,0.005691781789999999,0.6794492291600003,2.587173e-4,0.004110731,0.26012589795999974,0.04935751793999999,0,2.874637e-4,0.6794492291600003,0.26012589795999974,2.612001475010693
