CtrlPN 1,CtrlPN 2,CtrlPN 3,CtrlPN 4,CtrlPN 5,CtrlPN 6,CtrlPN 7,CtrlPN 8,CtrlPN 9,CtrlPN 10,MetPN 11,MetPN 12,MetPN 13,MetPN 14,MetPN 15,MetPN 16,MetPN 17,MetPN 18,MetPN 19,MetPN 20,MetPN 21,Taxa
2.7852454000000004,1.129256439,1.3192731329999998,1.584068438,1.87934622,3.1073878369999997,3.7303015799999986,0.488979844,3.1835957799999997,3.721848814999999,1.35584963,0.5497938739999999,0.9523808880000002,0.446864972,0.96515917,5.323591680000001,1.2422602639999998,2.40874795,3.4462267730000002,2.72885975,1.194953553,Actinobacteria
0.506808814,0.249015539,0.130132373,0.389176027,0.658655735,0.159246705,0.438943646,0.39503797999999996,0.281443024,0.33800464,0.056832020000000004,0.14994375999999998,0.26625708,0.240189906,0.968815118,0.176650079,0.837260055,0.2618204,2.4867411319999997,0.734344221,0.12650438,Bacteriaunclassified
52.531841568999994,60.817694706000005,59.07112436400003,60.428700469,51.886832000000005,67.22564605500001,59.95826485800002,68.52703432599999,45.564531032,62.30678836500003,67.09831939,70.37985455500004,52.319505762000006,52.67700454999997,43.40291474599998,43.73695433200002,48.374153176000014,40.98875558899997,50.98039626199999,61.84583610699998,71.16384698800002,Bacteroidetes
0.004407034,0,0,0,0,0,0,0.01445261,0,0,0.02435658,0.006247657,0,0.005585812,0.04387087,0.1445319,0,0.055444320000000005,0.21566430000000003,0,0.12821390000000002,CandidatusSaccharibacteria
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.074178000000001,0.9715754,5.911445,3.693208,0,0,0,Deferribacteres
43.44894239399999,35.15751663599998,37.383887015000006,37.436909799,45.147856354000005,28.392994019000035,33.811613194999985,29.69770007400003,49.184915838999935,31.95853075499993,28.22115769999995,25.02811552899999,42.09421275200002,43.82069603199999,32.32917875799998,37.81917523999998,29.498812517000044,40.43123403199993,41.995114310000005,33.06815116899995,26.59840055100003,Firmicutes
0.0132211,2.42645393,2.0462197269999995,0.006080876,0.03538233,0.654988554,1.01316826,0.5347465,0.8534668569999999,0.702593905,3.20289032,3.43621113,4.20891007,2.670018112,15.215881620000001,11.82752598,14.136064233000004,12.160787881000001,0.5941771,0.546225094,0.5179841000000001,Proteobacteria
0.7095324000000001,0.22006019999999998,0.049360560000000005,0.15506230000000001,0.3116367,0.04154262,0.07483630000000001,0.342045,0.2869257,0.31142000000000003,0.0405943,0.44983130000000005,0.15873020000000002,0.1396453,0,0,0,0,0.2816839,0.48049679999999995,0.2701039,Tenericutes
0,0,0,0,0.08029068,0.4181957,0.9728718000000001,0,0.6451259,0.660818,0,0,0,0,0,0,0,0,0,0.596088,0,Verrucomicrobia
